Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,31.452030181884762,0.7265361643446485,64,0,10240,375.4210681915283,4.806961960649896,0.687758207321167,0.02942001036975444,29792,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,31.452030181884762,0.7265361643446485,64,0,102400,376.6642107963562,5.338995967885692,0.8792309761047363,0.031868946342872496,29792,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,31.452030181884762,0.7265361643446485,64,0,1048576,379.7113456726074,4.438020356137168,2.8800206184387207,0.05907596195353699,29792,SPHINCS+
cross-rsdp-128-balanced,Post-Quantum,1,0.01453089714050293,0.0009836085837892808,77,0,1024,0.6044442653656006,0.0204095122654275,0.40660619735717773,0.013931214180925293,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.01453089714050293,0.0009836085837892808,77,0,10240,0.6222140789031982,0.023835652229209595,0.4221353530883789,0.016010207734323084,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.01453089714050293,0.0009836085837892808,77,0,102400,0.7918572425842285,0.07512982767048135,0.5873405933380127,0.053179050969212306,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.01453089714050293,0.0009836085837892808,77,0,1048576,2.370579242706299,0.07915333346178145,2.17183256149292,0.07503010930550129,12912,cross
cross-rsdp-128-fast,Post-Quantum,1,0.014711380004882812,0.0010063519157317675,77,0,1024,0.368131160736084,0.035570039356632624,0.22749781608581543,0.023670254858989843,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.014711380004882812,0.0010063519157317675,77,0,10240,0.37729859352111816,0.03131364237965089,0.2375013828277588,0.019213013513707685,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.014711380004882812,0.0010063519157317675,77,0,102400,0.5313918590545654,0.029883512757766382,0.39014148712158203,0.02081140688460079,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.014711380004882812,0.0010063519157317675,77,0,1048576,2.135855197906494,0.06608535897812233,1.990353345870972,0.05771477164240311,19152,cross
cross-rsdp-128-small,Post-Quantum,1,0.015164613723754883,0.0008150629516428727,77,0,1024,2.2157135009765625,0.11072302526581247,1.562654733657837,0.0694494483713083,10080,cross
cross-rsdp-128-small,Post-Quantum,1,0.015164613723754883,0.0008150629516428727,77,0,10240,2.2200469970703125,0.06491392897699767,1.5753469467163086,0.04293983194224507,10080,cross
cross-rsdp-128-small,Post-Quantum,1,0.015164613723754883,0.0008150629516428727,77,0,102400,2.366852283477783,0.0442207756644446,1.7206063270568848,0.032989241819316596,10080,cross
cross-rsdp-128-small,Post-Quantum,1,0.015164613723754883,0.0008150629516428727,77,0,1048576,3.9666368961334224,0.10024916443539776,3.312520980834961,0.07760030156443762,10080,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.029618024826049805,0.0011659977796480698,115,0,1024,1.3353641033172607,0.0692170900531982,0.930290699005127,0.042961805357456875,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.029618024826049805,0.0011659977796480698,115,0,10240,1.3446869850158691,0.026046759280357358,0.9435508251190186,0.023685616288578543,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.029618024826049805,0.0011659977796480698,115,0,102400,1.535757064819336,0.033170832875044985,1.1334612369537354,0.029485574173913266,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.029618024826049805,0.0011659977796480698,115,0,1048576,3.4884233474731445,0.08921356962278718,3.0758702754974365,0.074906756072175,28222,cross
cross-rsdp-192-fast,Post-Quantum,3,0.0295870304107666,0.0013914658760740518,115,0,1024,0.8050894737243652,0.020708771939320372,0.50567626953125,0.011228812452878949,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.0295870304107666,0.0013914658760740518,115,0,10240,0.8317322731018066,0.02400391879033476,0.5287380218505859,0.013861506624992897,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.0295870304107666,0.0013914658760740518,115,0,102400,1.0052568912506104,0.02068715076252695,0.7126727104187012,0.018646129237465444,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.0295870304107666,0.0013914658760740518,115,0,1048576,2.95808744430542,0.08631931274365759,2.6598286628723145,0.07023287831800876,42682,cross
cross-rsdp-192-small,Post-Quantum,3,0.030792713165283203,0.0011304733019225363,115,0,1024,3.1173934936523438,0.05715483955225968,2.1965086460113525,0.043675103170019595,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.030792713165283203,0.0011304733019225363,115,0,10240,3.144123077392578,0.09861117160661287,2.217595100402832,0.05966493807956382,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.030792713165283203,0.0011304733019225363,115,0,102400,3.3384172916412354,0.09109282880169474,2.4123687744140625,0.06199053557325265,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.030792713165283203,0.0011304733019225363,115,0,1048576,5.293463706970215,0.14600940990306796,4.349771976470947,0.10651154928443334,23642,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.04271054267883301,0.0020483072687134183,153,0,1024,2.1893911361694336,0.04153077498550283,1.4848837852478027,0.032185025608391336,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.04271054267883301,0.0020483072687134183,153,0,10240,2.2127323150634766,0.044393802953443966,1.5028183460235596,0.033928900814688114,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.04271054267883301,0.0020483072687134183,153,0,102400,2.4028077125549316,0.08399807069684684,1.691277265548706,0.05525720615762685,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.04271054267883301,0.0020483072687134183,153,0,1048576,4.346151351928711,0.09670713221613919,3.6279077529907227,0.0778245390136957,51056,cross
cross-rsdp-256-fast,Post-Quantum,5,0.04277467727661133,0.001644326116435334,153,0,1024,1.3996870517730713,0.05664282882311021,0.8912546634674072,0.03807500349821298,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.04277467727661133,0.001644326116435334,153,0,10240,1.4134666919708252,0.040234054568348054,0.9045717716217041,0.02538510651888927,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.04277467727661133,0.001644326116435334,153,0,102400,1.6109347343444824,0.0661774149238692,1.0988879203796387,0.04059850420076059,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.04277467727661133,0.001644326116435334,153,0,1048576,3.544739246368408,0.07011660022932699,3.034961462020874,0.0615314405767352,76298,cross
cross-rsdp-256-small,Post-Quantum,5,0.04420590400695801,0.0015390548279523373,153,0,1024,4.13998818397522,0.1112860246554123,2.8764095306396484,0.06863621646348081,43592,cross
cross-rsdp-256-small,Post-Quantum,5,0.04420590400695801,0.0015390548279523373,153,0,10240,4.1545703411102295,0.0969941509719589,2.8961689472198486,0.05879633247661649,43592,cross
cross-rsdp-256-small,Post-Quantum,5,0.04420590400695801,0.0015390548279523373,153,0,102400,4.365203619003296,0.16020260806760356,3.09578013420105,0.08550337913147281,43592,cross
cross-rsdp-256-small,Post-Quantum,5,0.04420590400695801,0.0015390548279523373,153,0,1048576,6.320001602172852,0.2636726935208936,5.037786960601807,0.16883908145087131,43592,cross
cross-rsdpg-128-balanced,Post-Quantum,1,0.00857686996459961,0.0005783960038447414,54,0,1024,0.4432671070098877,0.014426026738373298,0.27669310569763184,0.009867156112954495,9236,cross
cross-rsdpg-128-balanced,Post-Quantum,1,0.00857686996459961,0.0005783960038447414,54,0,10240,0.45149779319763184,0.011147699234246926,0.28739404678344727,0.008559994928768267,9236,cross
cross-rsdpg-128-balanced,Post-Quantum,1,0.00857686996459961,0.0005783960038447414,54,0,102400,0.6101272106170654,0.018248744814562137,0.44203758239746094,0.012247658713023208,9236,cross
cross-rsdpg-128-balanced,Post-Quantum,1,0.00857686996459961,0.0005783960038447414,54,0,1048576,2.196471929550171,0.061355122226383785,2.027228355407715,0.05129571305409802,9236,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.009198188781738281,0.0008789080298591182,54,0,1024,0.24932622909545898,0.020529923986713286,0.15454912185668945,0.010956154586040979,12472,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.009198188781738281,0.0008789080298591182,54,0,10240,0.2611837387084961,0.00794827522478685,0.16802716255187988,0.004151537410861503,12472,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.009198188781738281,0.0008789080298591182,54,0,102400,0.41559863090515137,0.01163258245342479,0.321824312210083,0.011061341932546367,12472,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.009198188781738281,0.0008789080298591182,54,0,1048576,2.0041117668151855,0.046454334395493624,1.9098732471466064,0.045818417626000876,12472,cross
cross-rsdpg-128-small,Post-Quantum,1,0.008525609970092773,0.000636757019919856,54,0,1024,1.5166349411010742,0.07119188433906964,0.9649183750152588,0.04166057039058491,7956,cross
cross-rsdpg-128-small,Post-Quantum,1,0.008525609970092773,0.000636757019919856,54,0,10240,1.5289480686187744,0.061599996952187215,0.9786131381988524,0.035127829829583596,7956,cross
cross-rsdpg-128-small,Post-Quantum,1,0.008525609970092773,0.000636757019919856,54,0,102400,1.694077491760254,0.09260295145779816,1.140211582183838,0.062352664651378224,7956,cross
cross-rsdpg-128-small,Post-Quantum,1,0.008525609970092773,0.000636757019919856,54,0,1048576,3.2917191982269287,0.11775872390858,2.732274293899536,0.08248235343808791,7956,cross
cross-rsdpg-192-balanced,Post-Quantum,3,0.015073299407958984,0.0009578587997723599,83,0,1024,0.6865131855010986,0.024911986402876517,0.4229569435119629,0.016001016528107877,23380,cross
cross-rsdpg-192-balanced,Post-Quantum,3,0.015073299407958984,0.0009578587997723599,83,0,10240,0.7041702270507812,0.01823914282265864,0.4401371479034424,0.01123436905651391,23380,cross
cross-rsdpg-192-balanced,Post-Quantum,3,0.015073299407958984,0.0009578587997723599,83,0,102400,0.8936033248901367,0.021369386972058375,0.6278915405273438,0.016240403306560784,23380,cross
cross-rsdpg-192-balanced,Post-Quantum,3,0.015073299407958984,0.0009578587997723599,83,0,1048576,2.838768243789673,0.0612060500200952,2.57210111618042,0.055523931891033565,23380,cross
cross-rsdpg-192-fast,Post-Quantum,3,0.01441502571105957,0.0011636800041677278,83,0,1024,0.576887845993042,0.01422562278603314,0.36104750633239746,0.011264190043551035,27404,cross
cross-rsdpg-192-fast,Post-Quantum,3,0.01441502571105957,0.0011636800041677278,83,0,10240,0.5958495140075684,0.022763008968965062,0.3804926872253418,0.015218103818309094,27404,cross
cross-rsdpg-192-fast,Post-Quantum,3,0.01441502571105957,0.0011636800041677278,83,0,102400,0.7829031944274902,0.017531534736877897,0.566474437713623,0.012842772226257397,27404,cross
cross-rsdpg-192-fast,Post-Quantum,3,0.01441502571105957,0.0011636800041677278,83,0,1048576,2.753376007080078,0.08528927672066458,2.5321366786956787,0.06983215526072789,27404,cross
cross-rsdpg-192-small,Post-Quantum,3,0.014406442642211914,0.0006197220781170312,83,0,1024,2.460714340209961,0.04897468831023509,1.5408220291137695,0.03311768892261056,18188,cross
cross-rsdpg-192-small,Post-Quantum,3,0.014406442642211914,0.0006197220781170312,83,0,10240,2.491547107696533,0.07310361312071288,1.5640900135040283,0.045518340786958225,18188,cross
cross-rsdpg-192-small,Post-Quantum,3,0.014406442642211914,0.0006197220781170312,83,0,102400,2.6862072944641113,0.13223242565637505,1.7552976608276367,0.07637913109222148,18188,cross
cross-rsdpg-192-small,Post-Quantum,3,0.014406442642211914,0.0006197220781170312,83,0,1048576,4.627064228057861,0.12958681872952746,3.6919476985931396,0.09335731499148209,18188,cross
cross-rsdpg-256-balanced,Post-Quantum,5,0.02155160903930664,0.002454840450107035,106,0,1024,1.1182868480682373,0.04390776116518028,0.6873300075531006,0.026198689716311077,40134,cross
cross-rsdpg-256-balanced,Post-Quantum,5,0.02155160903930664,0.002454840450107035,106,0,10240,1.1404645442962646,0.043638597322843545,0.7084002494812012,0.022768821371273902,40134,cross
cross-rsdpg-256-balanced,Post-Quantum,5,0.02155160903930664,0.002454840450107035,106,0,102400,1.3196465969085693,0.02497669324907626,0.8950746059417725,0.023523487612295533,40134,cross
cross-rsdpg-256-balanced,Post-Quantum,5,0.02155160903930664,0.002454840450107035,106,0,1048576,3.2652809619903564,0.06564895532913134,2.8338301181793213,0.05731033180194276,40134,cross
cross-rsdpg-256-fast,Post-Quantum,5,0.021127939224243164,0.0016344512813436195,106,0,1024,0.9280097484588623,0.04186603975037071,0.5858199596405029,0.022835040922141732,48938,cross
cross-rsdpg-256-fast,Post-Quantum,5,0.021127939224243164,0.0016344512813436195,106,0,10240,0.9472200870513916,0.04637795880892512,0.6055963039398193,0.03326202024564007,48938,cross
cross-rsdpg-256-fast,Post-Quantum,5,0.021127939224243164,0.0016344512813436195,106,0,102400,1.1513502597808838,0.08703524037590474,0.8052761554718018,0.05684306276478863,48938,cross
cross-rsdpg-256-fast,Post-Quantum,5,0.021127939224243164,0.0016344512813436195,106,0,1048576,3.05753493309021,0.05482595369378984,2.7246694564819336,0.05080469526332624,48938,cross
cross-rsdpg-256-small,Post-Quantum,5,0.021100521087646484,0.0007768932964637963,106,0,1024,3.0395185947418213,0.0772792833591752,1.833012342453003,0.048708220451586626,32742,cross
cross-rsdpg-256-small,Post-Quantum,5,0.021100521087646484,0.0007768932964637963,106,0,10240,3.0535542964935303,0.08742147679381145,1.8480119705200195,0.054257036383640767,32742,cross
cross-rsdpg-256-small,Post-Quantum,5,0.021100521087646484,0.0007768932964637963,106,0,102400,3.2674033641815186,0.09721509879996225,2.050370216369629,0.062409863144055826,32742,cross
cross-rsdpg-256-small,Post-Quantum,5,0.021100521087646484,0.0007768932964637963,106,0,1048576,5.227004289627075,0.18153951929524142,4.002492189407349,0.1372073136490442,32742,cross
RSA-2048,Classical,1,36.01783329248428,21.791364343853143,294,0,1024,0.5436863899230957,0.0389874924644154,0.03832888603210449,0.005527460216082678,256,RSA
RSA-2048,Classical,1,36.01783329248428,21.791364343853143,294,0,10240,0.5498578548431396,0.044263017330081214,0.043677568435668945,0.006459349347090915,256,RSA
RSA-2048,Classical,1,36.01783329248428,21.791364343853143,294,0,102400,0.6055548191070557,0.048228447829208085,0.0967397689819336,0.00868297573460295,256,RSA
RSA-2048,Classical,1,36.01783329248428,21.791364343853143,294,0,1048576,1.141050100326538,0.05266169319021909,0.6317815780639648,0.025442022425932076,256,RSA
RSA-3072,Classical,3,133.66926950216293,85.55765982902763,422,0,1024,1.2140636444091797,0.06716273077894841,0.06156516075134277,0.013730652591709679,384,RSA
RSA-3072,Classical,3,133.66926950216293,85.55765982902763,422,0,10240,1.2189991474151611,0.070715609461476,0.06635713577270508,0.008397548840754757,384,RSA
RSA-3072,Classical,3,133.66926950216293,85.55765982902763,422,0,102400,1.2653255462646484,0.04915334268895641,0.11792421340942383,0.008872304319377496,384,RSA
RSA-3072,Classical,3,133.66926950216293,85.55765982902763,422,0,1048576,1.8102355003356934,0.0612848241457955,0.6542685031890869,0.027428084723830425,384,RSA
RSA-4096,Classical,5,380.2587234377861,243.20434963142174,550,0,1024,2.2057197093963623,0.11165858420255945,0.08950257301330566,0.012339142053217813,512,RSA
RSA-4096,Classical,5,380.2587234377861,243.20434963142174,550,0,10240,2.1994478702545166,0.07904661457566085,0.09354686737060547,0.009066652947921822,512,RSA
RSA-4096,Classical,5,380.2587234377861,243.20434963142174,550,0,102400,2.255554676055908,0.06918000822921595,0.1463003158569336,0.010620929869162708,512,RSA
RSA-4096,Classical,5,380.2587234377861,243.20434963142174,550,0,1048576,2.8156683444976807,0.13155798404039454,0.6875166893005371,0.03577234004217862,512,RSA
ECDSA-256,Classical,1,0.015155494213104248,0.0022943381027182006,91,0,1024,0.03910112380981445,0.052062678515670875,0.07144951820373535,0.004146134318519612,71,ECDSA
ECDSA-256,Classical,1,0.015155494213104248,0.0022943381027182006,91,0,10240,0.042426347732543945,0.0033354784694195633,0.0764927864074707,0.00610309858312969,72,ECDSA
ECDSA-256,Classical,1,0.015155494213104248,0.0022943381027182006,91,0,102400,0.09609007835388184,0.005637266206094843,0.13016772270202637,0.006451474724628945,71,ECDSA
ECDSA-256,Classical,1,0.015155494213104248,0.0022943381027182006,91,0,1048576,0.6283106803894043,0.02467453038343708,0.6621978282928467,0.028040239025091975,71,ECDSA
ECDSA-384,Classical,3,0.11989051103591919,0.008912376604075099,120,0,1024,0.19568943977355957,0.009802503955486264,0.38728976249694824,0.013222639540380707,103,ECDSA
ECDSA-384,Classical,3,0.11989051103591919,0.008912376604075099,120,0,10240,0.20331931114196777,0.0182355988336353,0.39752197265625,0.03771556036077267,102,ECDSA
ECDSA-384,Classical,3,0.11989051103591919,0.008912376604075099,120,0,102400,0.2535128593444824,0.012652665088539856,0.4462099075317383,0.020423329042485464,103,ECDSA
ECDSA-384,Classical,3,0.11989051103591919,0.008912376604075099,120,0,1048576,0.7818565368652344,0.019827818011621274,0.9727895259857178,0.022153217998645704,103,ECDSA
ECDSA-521,Classical,5,0.11248701810836792,0.010280743841553926,158,0,1024,0.23858952522277832,0.026434788210105073,0.4054830074310303,0.04195045193836352,138,ECDSA
ECDSA-521,Classical,5,0.11248701810836792,0.010280743841553926,158,0,10240,0.23906183242797852,0.00993154847691624,0.4028944969177246,0.013180366796632287,139,ECDSA
ECDSA-521,Classical,5,0.11248701810836792,0.010280743841553926,158,0,102400,0.2920529842376709,0.011813387543290189,0.4562375545501709,0.016416392936611415,138,ECDSA
ECDSA-521,Classical,5,0.11248701810836792,0.010280743841553926,158,0,1048576,0.825101375579834,0.041374206287426066,0.9907202720642089,0.05814429502666932,138,ECDSA
Ed25519-256,Classical,1,0.028742730617523193,0.003766378910118558,44,0,1024,0.029752731323242188,0.001778109331226408,0.08729696273803711,0.004058550248808073,64,Ed25519
Ed25519-256,Classical,1,0.028742730617523193,0.003766378910118558,44,0,10240,0.05243396759033203,0.003810225965736965,0.09850931167602539,0.003929282244800496,64,Ed25519
Ed25519-256,Classical,1,0.028742730617523193,0.003766378910118558,44,0,102400,0.2785189151763916,0.01014245568250388,0.21265721321105957,0.008176333575285636,64,Ed25519
Ed25519-256,Classical,1,0.028742730617523193,0.003766378910118558,44,0,1048576,2.5928781032562256,0.06834365081962342,1.3744547367095947,0.04740458737881041,64,Ed25519
